index,workerid,proliferate.condition,adjective,adjectivePair,desired,entityGender,entityName,item,listenerGender,listenerName,negation,polarity,responseHonest,responsePositive,responseState,responseValue,sentence,slide_number_in_experiment,speakerGender,speakerName,state,stimulusType,targetType,value,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
3815,247,condition1,bad,good-bad,good,F,Heather,presentation,,,0,negative,0.69,0.33,0.93,0.92,"""Her presentation was bad.""",15,M,Eric,,main_stimulus,human,normal,[],27,Yes,,4,2,0,Male,English,Chrome,Windows,1440,3440,4.541333333333333,
3816,247,condition1,short,long-short,short,,,trail,,,0,negative,0.48,0.52,1.0,0.07,"""The trail was short.""",16,F,Sarah,,main_stimulus,thing,flipped,[],27,Yes,,4,2,0,Male,English,Chrome,Windows,1440,3440,4.541333333333333,
3817,247,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.88,0.08,1.0,1.0,"""It's boring.""",17,F,Lucy,negative,control,listener,,[],27,Yes,,4,2,0,Male,English,Chrome,Windows,1440,3440,4.541333333333333,
3818,247,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.0,0.0,0.04,0.21,"""It's boring.""",18,F,Caroline,positive,control,listener,,[],27,Yes,,4,2,0,Male,English,Chrome,Windows,1440,3440,4.541333333333333,
3819,247,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.15,0.91,0.0,1.0,"""It's entertaining.""",19,M,George,negative,control,listener,,[],27,Yes,,4,2,0,Male,English,Chrome,Windows,1440,3440,4.541333333333333,
3820,247,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.0,0.0,0.04,0.15,"""It's gross.""",20,M,Robert,positive,control,listener,,[],27,Yes,,4,2,0,Male,English,Chrome,Windows,1440,3440,4.541333333333333,
3821,80,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.81,0.45,0.23,0.0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],23,Yes,,2,0,1,Male,english,Chrome,Windows,1080,1920,8.017133333333334,
3822,80,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.75,0.46,0.88,0.98,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],23,Yes,,2,0,1,Male,english,Chrome,Windows,1080,1920,8.017133333333334,
3823,80,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.14,0.2,0.1,0.73,"""It's boring.""",5,F,Caroline,positive,control,listener,,[],23,Yes,,2,0,1,Male,english,Chrome,Windows,1080,1920,8.017133333333334,
3824,80,condition1,fast,fast-slow,fast,F,Carol,driver,,,0,positive,0.7,0.71,0.74,0.83,"""Her driving was fast.""",6,M,Anthony,,main_stimulus,human,normal,[],23,Yes,,2,0,1,Male,english,Chrome,Windows,1080,1920,8.017133333333334,
3825,80,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.73,0.75,0.73,0.8,"""It's entertaining.""",7,M,Mark,positive,control,listener,,[],23,Yes,,2,0,1,Male,english,Chrome,Windows,1080,1920,8.017133333333334,
3826,80,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.93,0.47,1.0,0.02,"""It's boring.""",8,F,Lucy,negative,control,listener,,[],23,Yes,,2,0,1,Male,english,Chrome,Windows,1080,1920,8.017133333333334,
3827,80,condition1,bad,good-bad,good,F,Dorothy,presentation,,,1,negative,0.81,0.79,0.39,0.83,"""Her presentation wasn't bad.""",9,M,John,,main_stimulus,human,normal,[],23,Yes,,2,0,1,Male,english,Chrome,Windows,1080,1920,8.017133333333334,
3828,80,condition1,slow,fast-slow,slow,F,Joyce,driver,,,1,negative,0.5,0.21,0.44,0.13,"""Her driving wasn't slow.""",10,M,Gregory,,main_stimulus,human,flipped,[],23,Yes,,2,0,1,Male,english,Chrome,Windows,1080,1920,8.017133333333334,
3829,80,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.09,0.86,0.01,0.75,"""It's entertaining.""",11,M,George,negative,control,listener,,[],23,Yes,,2,0,1,Male,english,Chrome,Windows,1080,1920,8.017133333333334,
3830,80,condition1,short,long-short,long,,,trail,,,0,negative,0.49,0.35,0.72,0.83,"""The trail was short.""",12,F,Karen,,main_stimulus,thing,normal,[],23,Yes,,2,0,1,Male,english,Chrome,Windows,1080,1920,8.017133333333334,
3831,80,condition1,long,long-short,short,M,David,speech,,,0,positive,0.39,0.28,0.53,0.06,"""His speech was long.""",13,F,Rachel,,main_stimulus,human,flipped,[],23,Yes,,2,0,1,Male,english,Chrome,Windows,1080,1920,8.017133333333334,
3832,80,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.74,0.71,0.75,0.77,"""It's tasty.""",14,F,Dora,positive,control,listener,,[],23,Yes,,2,0,1,Male,english,Chrome,Windows,1080,1920,8.017133333333334,
3833,80,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.18,0.78,0.03,0.76,"""It's tasty.""",15,F,Sarah,negative,control,listener,,[],23,Yes,,2,0,1,Male,english,Chrome,Windows,1080,1920,8.017133333333334,
3834,80,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.83,0.36,1.0,0.76,"""It's gross.""",16,M,Ethan,negative,control,listener,,[],23,Yes,,2,0,1,Male,english,Chrome,Windows,1080,1920,8.017133333333334,
3835,80,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.11,0.09,0.05,0.06,"""It's gross.""",17,M,Robert,positive,control,listener,,[],23,Yes,,2,0,1,Male,english,Chrome,Windows,1080,1920,8.017133333333334,
3836,80,condition1,small,big-small,small,,,succulent,,,0,negative,0.86,0.47,0.83,0.13,"""The succulent was small.""",18,F,Julie,,main_stimulus,thing,flipped,[],23,Yes,,2,0,1,Male,english,Chrome,Windows,1080,1920,8.017133333333334,
3837,80,condition1,big,big-small,big,,,succulent,,,1,positive,0.51,0.45,0.36,0.74,"""The succulent wasn't big.""",19,F,Linda,,main_stimulus,thing,normal,[],23,Yes,,2,0,1,Male,english,Chrome,Windows,1080,1920,8.017133333333334,
3838,80,condition1,good,good-bad,bad,,,weather,,,1,positive,0.15,0.18,0.5,0.06,"""The weather wasn't good.""",20,F,Janet,,main_stimulus,thing,flipped,[],23,Yes,,2,0,1,Male,english,Chrome,Windows,1080,1920,8.017133333333334,
3857,142,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,1.0,0.0,0.0,0.0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],24,Yes,,0,1,1,Male,English,Chrome,Windows,768,1366,8.8351,
3858,142,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,1.0,1.0,1.0,1.0,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],24,Yes,,0,1,1,Male,English,Chrome,Windows,768,1366,8.8351,
3859,142,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.0,0.0,0.0,0.0,"""It's gross.""",5,M,Robert,positive,control,listener,,[],24,Yes,,0,1,1,Male,English,Chrome,Windows,768,1366,8.8351,
3860,142,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.0,1.0,0.0,1.0,"""It's tasty.""",6,F,Sarah,negative,control,listener,,[],24,Yes,,0,1,1,Male,English,Chrome,Windows,768,1366,8.8351,
3861,142,condition1,bad,good-bad,bad,,,weather,,,0,negative,0.47,0.45,1.0,0.0,"""The weather was bad.""",7,F,Karen,,main_stimulus,thing,flipped,[],24,Yes,,0,1,1,Male,English,Chrome,Windows,768,1366,8.8351,
3862,142,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,1.0,0.0,1.0,0.0,"""It's boring.""",8,F,Lucy,negative,control,listener,,[],24,Yes,,0,1,1,Male,English,Chrome,Windows,768,1366,8.8351,
3863,142,condition1,slow,fast-slow,fast,F,Nancy,driver,,,0,negative,1.0,0.0,1.0,1.0,"""Her driving was slow.""",9,M,Benjamin,,main_stimulus,human,normal,[],24,Yes,,0,1,1,Male,English,Chrome,Windows,768,1366,8.8351,
3864,142,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,1.0,1.0,1.0,1.0,"""It's entertaining.""",10,M,Mark,positive,control,listener,,[],24,Yes,,0,1,1,Male,English,Chrome,Windows,768,1366,8.8351,
3865,142,condition1,good,good-bad,bad,F,Jessica,presentation,,,0,positive,0.45,0.0,1.0,0.0,"""Her presentation was good.""",11,M,Jerry,,main_stimulus,human,flipped,[],24,Yes,,0,1,1,Male,English,Chrome,Windows,768,1366,8.8351,
3866,142,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,1.0,1.0,1.0,1.0,"""It's tasty.""",12,F,Dora,positive,control,listener,,[],24,Yes,,0,1,1,Male,English,Chrome,Windows,768,1366,8.8351,
3867,142,condition1,fast,fast-slow,slow,M,Jason,driver,,,1,positive,1.0,1.0,1.0,0.0,"""His driving wasn't fast.""",13,F,Karen,,main_stimulus,human,flipped,[],24,Yes,,0,1,1,Male,English,Chrome,Windows,768,1366,8.8351,
3868,142,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,1.0,0.0,1.0,0.0,"""It's gross.""",14,M,Ethan,negative,control,listener,,[],24,Yes,,0,1,1,Male,English,Chrome,Windows,768,1366,8.8351,
3869,142,condition1,big,big-small,small,,,succulent,,,1,positive,1.0,1.0,0.0,0.0,"""The succulent wasn't big.""",15,F,Heather,,main_stimulus,thing,flipped,[],24,Yes,,0,1,1,Male,English,Chrome,Windows,768,1366,8.8351,
3870,142,condition1,small,big-small,big,,,succulent,,,1,negative,0.47,0.88,0.27,1.0,"""The succulent wasn't small.""",16,F,Carolyn,,main_stimulus,thing,normal,[],24,Yes,,0,1,1,Male,English,Chrome,Windows,768,1366,8.8351,
3871,142,condition1,long,long-short,long,,,trail,,,0,positive,1.0,1.0,1.0,1.0,"""The trail was long.""",17,M,Anthony,,main_stimulus,thing,normal,[],24,Yes,,0,1,1,Male,English,Chrome,Windows,768,1366,8.8351,
3872,142,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.0,1.0,0.0,1.0,"""It's entertaining.""",18,M,George,negative,control,listener,,[],24,Yes,,0,1,1,Male,English,Chrome,Windows,768,1366,8.8351,
3873,142,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.0,0.0,0.0,0.0,"""It's boring.""",19,F,Caroline,positive,control,listener,,[],24,Yes,,0,1,1,Male,English,Chrome,Windows,768,1366,8.8351,
3874,142,condition1,short,long-short,long,M,Joseph,speech,,,1,negative,0.43,0.78,0.15,1.0,"""His speech wasn't short.""",20,F,Anna,,main_stimulus,human,normal,[],24,Yes,,0,1,1,Male,English,Chrome,Windows,768,1366,8.8351,
3875,296,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.9,0.67,0.0,0.0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],36,Yes,No additional comments,1,2,1,Female,English,Chrome,Windows,864,1536,6.424166666666666,
3876,296,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.98,0.89,0.79,1.0,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],36,Yes,No additional comments,1,2,1,Female,English,Chrome,Windows,864,1536,6.424166666666666,
3877,296,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.03,0.01,0.0,0.42,"""It's gross.""",5,M,Robert,positive,control,listener,,[],36,Yes,No additional comments,1,2,1,Female,English,Chrome,Windows,864,1536,6.424166666666666,
3878,296,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.99,0.27,1.0,1.0,"""It's gross.""",6,M,Ethan,negative,control,listener,,[],36,Yes,No additional comments,1,2,1,Female,English,Chrome,Windows,864,1536,6.424166666666666,
3879,296,condition1,slow,fast-slow,fast,F,Angela,driver,,,0,negative,0.82,0.12,1.0,1.0,"""Her driving was slow.""",7,M,Ronald,,main_stimulus,human,normal,[],36,Yes,No additional comments,1,2,1,Female,English,Chrome,Windows,864,1536,6.424166666666666,
3880,296,condition1,big,big-small,big,,,succulent,,,1,positive,0.88,0.6,0.03,1.0,"""The succulent wasn't big.""",8,F,Linda,,main_stimulus,thing,normal,[],36,Yes,No additional comments,1,2,1,Female,English,Chrome,Windows,864,1536,6.424166666666666,
3881,296,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.0,0.0,0.0,0.8,"""It's boring.""",9,F,Caroline,positive,control,listener,,[],36,Yes,No additional comments,1,2,1,Female,English,Chrome,Windows,864,1536,6.424166666666666,
3882,296,condition1,fast,fast-slow,slow,,,zebra,,,0,positive,0.79,0.74,1.0,0.0,"""The zebra was fast.""",10,M,Andrew,,main_stimulus,thing,flipped,[],36,Yes,No additional comments,1,2,1,Female,English,Chrome,Windows,864,1536,6.424166666666666,
3883,296,condition1,small,big-small,big,F,Kathleen,party,,,1,negative,0.89,0.83,0.0,1.0,"""Her party wasn't small.""",11,M,Jacob,,main_stimulus,human,normal,[],36,Yes,No additional comments,1,2,1,Female,English,Chrome,Windows,864,1536,6.424166666666666,
3884,296,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.05,0.96,0.0,1.0,"""It's tasty.""",12,F,Sarah,negative,control,listener,,[],36,Yes,No additional comments,1,2,1,Female,English,Chrome,Windows,864,1536,6.424166666666666,
3885,296,condition1,long,long-short,short,,,trail,,,1,positive,0.81,0.8,0.01,0.0,"""The trail wasn't long.""",13,M,Jacob,,main_stimulus,thing,flipped,[],36,Yes,No additional comments,1,2,1,Female,English,Chrome,Windows,864,1536,6.424166666666666,
3886,296,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.94,0.95,1.0,1.0,"""It's tasty.""",14,F,Dora,positive,control,listener,,[],36,Yes,No additional comments,1,2,1,Female,English,Chrome,Windows,864,1536,6.424166666666666,
3887,296,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.99,0.99,1.0,1.0,"""It's entertaining.""",15,M,Mark,positive,control,listener,,[],36,Yes,No additional comments,1,2,1,Female,English,Chrome,Windows,864,1536,6.424166666666666,
3888,296,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.0,1.0,0.0,1.0,"""It's entertaining.""",16,M,George,negative,control,listener,,[],36,Yes,No additional comments,1,2,1,Female,English,Chrome,Windows,864,1536,6.424166666666666,
3889,296,condition1,short,long-short,long,,,trail,,,0,negative,0.82,0.71,1.0,1.0,"""The trail was short.""",17,M,James,,main_stimulus,thing,normal,[],36,Yes,No additional comments,1,2,1,Female,English,Chrome,Windows,864,1536,6.424166666666666,
3890,296,condition1,good,good-bad,bad,M,Robert,presentation,,,1,positive,0.0,0.0,0.82,0.0,"""His presentation wasn't good.""",18,F,Helen,,main_stimulus,human,flipped,[],36,Yes,No additional comments,1,2,1,Female,English,Chrome,Windows,864,1536,6.424166666666666,
3891,296,condition1,bad,good-bad,bad,F,Emma,presentation,,,0,negative,0.0,0.0,0.13,0.0,"""Her presentation was bad.""",19,M,Gary,,main_stimulus,human,flipped,[],36,Yes,No additional comments,1,2,1,Female,English,Chrome,Windows,864,1536,6.424166666666666,
3892,296,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.92,0.14,1.0,1.0,"""It's boring.""",20,F,Lucy,negative,control,listener,,[],36,Yes,No additional comments,1,2,1,Female,English,Chrome,Windows,864,1536,6.424166666666666,
3911,283,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.27,0.84,0.77,0.15,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],36,Yes,,1,1,1,Male,English ,Safari,iPhone/iPod,667,375,5.79145,
3912,283,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.27,0.84,0.19,0.15,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],36,Yes,,1,1,1,Male,English ,Safari,iPhone/iPod,667,375,5.79145,
3913,283,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,1.0,1.0,0.99,0.98,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],36,Yes,,1,1,1,Male,English ,Safari,iPhone/iPod,667,375,5.79145,
3914,283,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.8,0.53,0.21,0.26,"""It's tasty.""",5,F,Sarah,negative,control,listener,,[],36,Yes,,1,1,1,Male,English ,Safari,iPhone/iPod,667,375,5.79145,
3915,283,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.66,0.75,0.13,0.83,"""It's gross.""",6,M,Robert,positive,control,listener,,[],36,Yes,,1,1,1,Male,English ,Safari,iPhone/iPod,667,375,5.79145,
3916,283,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.96,0.96,0.98,0.91,"""It's entertaining.""",7,M,Mark,positive,control,listener,,[],36,Yes,,1,1,1,Male,English ,Safari,iPhone/iPod,667,375,5.79145,
3917,283,condition1,short,long-short,short,F,Nancy,speech,,,1,negative,0.49,0.53,0.34,0.03,"""Her speech wasn't short.""",8,M,Jerry,,main_stimulus,human,flipped,[],36,Yes,,1,1,1,Male,English ,Safari,iPhone/iPod,667,375,5.79145,
3918,283,condition1,fast,fast-slow,fast,,,zebra,,,0,positive,0.81,0.96,0.92,0.92,"""The zebra was fast.""",9,M,Scott,,main_stimulus,thing,normal,[],36,Yes,,1,1,1,Male,English ,Safari,iPhone/iPod,667,375,5.79145,
3919,283,condition1,bad,good-bad,good,M,Ronald,presentation,,,0,negative,0.93,0.95,0.05,0.95,"""His presentation was bad.""",10,F,Catherine,,main_stimulus,human,normal,[],36,Yes,,1,1,1,Male,English ,Safari,iPhone/iPod,667,375,5.79145,
3920,283,condition1,slow,fast-slow,fast,,,zebra,,,1,negative,0.94,0.92,0.07,0.95,"""The zebra wasn't slow.""",11,M,Charles,,main_stimulus,thing,normal,[],36,Yes,,1,1,1,Male,English ,Safari,iPhone/iPod,667,375,5.79145,
3921,283,condition1,big,big-small,small,M,Brian,party,,,0,positive,0.66,0.89,0.71,0.05,"""His party was big.""",12,F,Ashley,,main_stimulus,human,flipped,[],36,Yes,,1,1,1,Male,English ,Safari,iPhone/iPod,667,375,5.79145,
3922,283,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.94,0.93,0.04,0.93,"""It's boring.""",13,F,Caroline,positive,control,listener,,[],36,Yes,,1,1,1,Male,English ,Safari,iPhone/iPod,667,375,5.79145,
3923,283,condition1,good,good-bad,good,F,Ashley,presentation,,,1,positive,0.76,0.86,0.92,0.91,"""Her presentation wasn't good.""",14,M,David,,main_stimulus,human,normal,[],36,Yes,,1,1,1,Male,English ,Safari,iPhone/iPod,667,375,5.79145,
3924,283,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.91,0.96,0.91,0.89,"""It's tasty.""",15,F,Dora,positive,control,listener,,[],36,Yes,,1,1,1,Male,English ,Safari,iPhone/iPod,667,375,5.79145,
3925,283,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.5,0.5,0.5,0.5,"""It's gross.""",16,M,Ethan,negative,control,listener,,[],36,Yes,,1,1,1,Male,English ,Safari,iPhone/iPod,667,375,5.79145,
3926,283,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.6,0.8,0.15,0.93,"""It's gross.""",16,M,Ethan,negative,control,listener,,[],36,Yes,,1,1,1,Male,English ,Safari,iPhone/iPod,667,375,5.79145,
3927,283,condition1,small,big-small,small,,,succulent,,,1,negative,0.88,0.91,0.1,0.08,"""The succulent wasn't small.""",17,M,Andrew,,main_stimulus,thing,flipped,[],36,Yes,,1,1,1,Male,English ,Safari,iPhone/iPod,667,375,5.79145,
3928,283,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.6,0.66,0.97,0.17,"""It's boring.""",18,F,Lucy,negative,control,listener,,[],36,Yes,,1,1,1,Male,English ,Safari,iPhone/iPod,667,375,5.79145,
3929,283,condition1,long,long-short,short,,,trail,,,0,positive,0.61,0.61,0.86,0.14,"""The trail was long.""",19,F,Catherine,,main_stimulus,thing,flipped,[],36,Yes,,1,1,1,Male,English ,Safari,iPhone/iPod,667,375,5.79145,
3930,283,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.69,0.76,0.14,0.21,"""It's entertaining.""",20,M,George,negative,control,listener,,[],36,Yes,,1,1,1,Male,English ,Safari,iPhone/iPod,667,375,5.79145,
3931,309,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.71,0.29,0.03,0.05,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],36,Yes,,3,1,1,Male,English,Chrome,Windows,1024,1280,5.219883333333334,
3932,309,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.74,0.78,0.92,0.99,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],36,Yes,,3,1,1,Male,English,Chrome,Windows,1024,1280,5.219883333333334,
3933,309,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.69,0.84,0.99,0.98,"""It's tasty.""",5,F,Dora,positive,control,listener,,[],36,Yes,,3,1,1,Male,English,Chrome,Windows,1024,1280,5.219883333333334,
3934,309,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.79,0.8,0.96,0.81,"""It's entertaining.""",6,M,Mark,positive,control,listener,,[],36,Yes,,3,1,1,Male,English,Chrome,Windows,1024,1280,5.219883333333334,
3935,309,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.0,0.03,0.12,0.92,"""It's boring.""",7,F,Caroline,positive,control,listener,,[],36,Yes,,3,1,1,Male,English,Chrome,Windows,1024,1280,5.219883333333334,
3936,309,condition1,big,big-small,small,M,Joseph,party,,,1,positive,0.83,0.53,0.05,0.0,"""His party wasn't big.""",8,F,Melissa,,main_stimulus,human,flipped,[],36,Yes,,3,1,1,Male,English,Chrome,Windows,1024,1280,5.219883333333334,
3937,309,condition1,fast,fast-slow,fast,F,Emily,driver,,,0,positive,0.76,0.76,0.99,0.86,"""Her driving was fast.""",9,M,Justin,,main_stimulus,human,normal,[],36,Yes,,3,1,1,Male,English,Chrome,Windows,1024,1280,5.219883333333334,
3938,309,condition1,short,long-short,short,,,trail,,,0,negative,0.95,0.55,0.9,0.0,"""The trail was short.""",10,M,Gregory,,main_stimulus,thing,flipped,[],36,Yes,,3,1,1,Male,English,Chrome,Windows,1024,1280,5.219883333333334,
3939,309,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.19,0.94,0.0,0.89,"""It's tasty.""",11,F,Sarah,negative,control,listener,,[],36,Yes,,3,1,1,Male,English,Chrome,Windows,1024,1280,5.219883333333334,
3940,309,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.08,0.16,0.07,0.91,"""It's gross.""",12,M,Robert,positive,control,listener,,[],36,Yes,,3,1,1,Male,English,Chrome,Windows,1024,1280,5.219883333333334,
3941,309,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.08,0.97,0.08,0.97,"""It's entertaining.""",13,M,George,negative,control,listener,,[],36,Yes,,3,1,1,Male,English,Chrome,Windows,1024,1280,5.219883333333334,
3942,309,condition1,small,big-small,big,M,Brian,party,,,1,negative,0.72,0.74,0.07,0.96,"""His party wasn't small.""",14,F,Joyce,,main_stimulus,human,normal,[],36,Yes,,3,1,1,Male,English,Chrome,Windows,1024,1280,5.219883333333334,
