workerid,proliferate.condition,adjective,adjectivePair,desired,entityGender,entityName,item,listenerGender,listenerName,negation,polarity,responseHonest,responsePositive,responseState,responseValue,sentence,slide_number_in_experiment,speakerGender,speakerName,state,stimulusType,targetType,value,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
88,condition1,short,long-short,short,F,Michelle,speech,,,0,negative,0.97,0.89,0.89,0.09,"""Her speech was short.""",12,M,Robert,,main_stimulus,human,flipped,[],70,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,9.018966666666667,
88,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.96,0.88,0.05,0.91,"""It's gross.""",13,M,Robert,positive,control,listener,,[],70,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,9.018966666666667,
88,condition1,fast,fast-slow,slow,,,zebra,,,1,positive,0.97,0.92,0.05,0.02,"""The zebra wasn't fast.""",14,M,Brian,,main_stimulus,thing,flipped,[],70,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,9.018966666666667,
88,condition1,small,big-small,big,,,succulent,,,1,negative,0.99,0.87,0.14,0.95,"""The succulent wasn't small.""",15,M,Jason,,main_stimulus,thing,normal,[],70,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,9.018966666666667,
88,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.99,0.91,0.94,0.93,"""It's tasty.""",16,F,Dora,positive,control,listener,,[],70,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,9.018966666666667,
88,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.99,0.9,0.93,0.89,"""It's entertaining.""",17,M,Mark,positive,control,listener,,[],70,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,9.018966666666667,
88,condition1,slow,fast-slow,fast,F,Linda,driver,,,1,negative,0.97,0.9,0.19,0.98,"""Her driving wasn't slow.""",18,M,Robert,,main_stimulus,human,normal,[],70,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,9.018966666666667,
88,condition1,big,big-small,small,M,Michael,party,,,1,positive,0.98,0.91,0.07,0.05,"""His party wasn't big.""",19,F,Rachel,,main_stimulus,human,flipped,[],70,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,9.018966666666667,
88,condition1,bad,good-bad,good,,,weather,,,0,negative,0.98,0.89,0.19,0.9,"""The weather was bad.""",20,M,Joshua,,main_stimulus,thing,normal,[],70,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,9.018966666666667,
93,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.8,0.63,0.03,0.0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],21,Yes,,0,1,1,Female,english,Chrome,Windows,720,1280,19.32078333333333,
93,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.64,0.62,1.0,1.0,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],21,Yes,,0,1,1,Female,english,Chrome,Windows,720,1280,19.32078333333333,
93,condition1,big,big-small,big,M,Tyler,party,,,1,positive,0.83,0.56,0.06,0.99,"""His party wasn't big.""",5,F,Christina,,main_stimulus,human,normal,[],21,Yes,,0,1,1,Female,english,Chrome,Windows,720,1280,19.32078333333333,
93,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.03,0.52,0.15,0.87,"""It's boring.""",6,F,Caroline,positive,control,listener,,[],21,Yes,,0,1,1,Female,english,Chrome,Windows,720,1280,19.32078333333333,
93,condition1,bad,good-bad,good,,,weather,,,0,negative,0.88,0.57,0.99,0.96,"""The weather was bad.""",7,M,John,,main_stimulus,thing,normal,[],21,Yes,,0,1,1,Female,english,Chrome,Windows,720,1280,19.32078333333333,
93,condition1,small,big-small,small,M,Thomas,party,,,0,negative,0.61,0.51,0.24,0.02,"""His party was small.""",8,F,Brenda,,main_stimulus,human,flipped,[],21,Yes,,0,1,1,Female,english,Chrome,Windows,720,1280,19.32078333333333,
93,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.22,0.4,0.01,0.67,"""It's tasty.""",9,F,Sarah,negative,control,listener,,[],21,Yes,,0,1,1,Female,english,Chrome,Windows,720,1280,19.32078333333333,
93,condition1,good,good-bad,bad,,,weather,,,0,positive,0.67,0.3,0.84,0.03,"""The weather was good.""",10,M,Jacob,,main_stimulus,thing,flipped,[],21,Yes,,0,1,1,Female,english,Chrome,Windows,720,1280,19.32078333333333,
93,condition1,fast,fast-slow,slow,,,zebra,,,1,positive,0.72,0.37,0.96,0.0,"""The zebra wasn't fast.""",11,M,Ryan,,main_stimulus,thing,flipped,[],21,Yes,,0,1,1,Female,english,Chrome,Windows,720,1280,19.32078333333333,
93,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.79,0.82,0.9,0.86,"""It's entertaining.""",12,M,Mark,positive,control,listener,,[],21,Yes,,0,1,1,Female,english,Chrome,Windows,720,1280,19.32078333333333,
93,condition1,slow,fast-slow,slow,M,Daniel,driver,,,1,negative,0.88,0.47,0.18,0.05,"""His driving wasn't slow.""",13,F,Samantha,,main_stimulus,human,flipped,[],21,Yes,,0,1,1,Female,english,Chrome,Windows,720,1280,19.32078333333333,
93,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.9,0.49,0.93,0.89,"""It's gross.""",14,M,Ethan,negative,control,listener,,[],21,Yes,,0,1,1,Female,english,Chrome,Windows,720,1280,19.32078333333333,
93,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.02,0.71,0.09,0.83,"""It's entertaining.""",15,M,George,negative,control,listener,,[],21,Yes,,0,1,1,Female,english,Chrome,Windows,720,1280,19.32078333333333,
93,condition1,short,long-short,long,,,trail,,,1,negative,0.25,0.84,0.52,0.96,"""The trail wasn't short.""",16,F,Samantha,,main_stimulus,thing,normal,[],21,Yes,,0,1,1,Female,english,Chrome,Windows,720,1280,19.32078333333333,
93,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.88,0.46,0.55,0.87,"""It's boring.""",17,F,Lucy,negative,control,listener,,[],21,Yes,,0,1,1,Female,english,Chrome,Windows,720,1280,19.32078333333333,
93,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.03,0.3,0.09,0.9,"""It's gross.""",18,M,Robert,positive,control,listener,,[],21,Yes,,0,1,1,Female,english,Chrome,Windows,720,1280,19.32078333333333,
93,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.75,0.85,0.84,0.82,"""It's tasty.""",19,F,Dora,positive,control,listener,,[],21,Yes,,0,1,1,Female,english,Chrome,Windows,720,1280,19.32078333333333,
93,condition1,long,long-short,long,M,Jason,speech,,,0,positive,0.74,0.88,0.77,0.88,"""His speech was long.""",20,F,Nicole,,main_stimulus,human,normal,[],21,Yes,,0,1,1,Female,english,Chrome,Windows,720,1280,19.32078333333333,
177,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,1.0,0.47,1.0,0.0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],50,Yes,Not at this time. ,4,1,0,Male,English,Chrome,Linux,1080,1920,15.676583333333332,
177,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,1.0,0.47,0.0,0.0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],50,Yes,Not at this time. ,4,1,0,Male,English,Chrome,Linux,1080,1920,15.676583333333332,
177,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,1.0,1.0,1.0,1.0,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],50,Yes,Not at this time. ,4,1,0,Male,English,Chrome,Linux,1080,1920,15.676583333333332,
177,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,1.0,1.0,1.0,1.0,"""It's entertaining.""",5,M,Mark,positive,control,listener,,[],50,Yes,Not at this time. ,4,1,0,Male,English,Chrome,Linux,1080,1920,15.676583333333332,
177,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.0,0.0,0.0,1.0,"""It's boring.""",6,F,Caroline,positive,control,listener,,[],50,Yes,Not at this time. ,4,1,0,Male,English,Chrome,Linux,1080,1920,15.676583333333332,
177,condition1,fast,fast-slow,fast,F,Jessica,driver,,,0,positive,1.0,1.0,1.0,1.0,"""Her driving was fast.""",7,M,Charles,,main_stimulus,human,normal,[],50,Yes,Not at this time. ,4,1,0,Male,English,Chrome,Linux,1080,1920,15.676583333333332,
177,condition1,slow,fast-slow,fast,,,zebra,,,1,negative,1.0,0.0,0.0,1.0,"""The zebra wasn't slow.""",8,F,Rachel,,main_stimulus,thing,normal,[],50,Yes,Not at this time. ,4,1,0,Male,English,Chrome,Linux,1080,1920,15.676583333333332,
177,condition1,good,good-bad,good,F,Ruth,presentation,,,1,positive,1.0,0.0,0.0,1.0,"""Her presentation wasn't good.""",9,M,Brandon,,main_stimulus,human,normal,[],50,Yes,Not at this time. ,4,1,0,Male,English,Chrome,Linux,1080,1920,15.676583333333332,
177,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,1.0,1.0,1.0,1.0,"""It's tasty.""",10,F,Dora,positive,control,listener,,[],50,Yes,Not at this time. ,4,1,0,Male,English,Chrome,Linux,1080,1920,15.676583333333332,
177,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.0,1.0,0.0,1.0,"""It's entertaining.""",11,M,George,negative,control,listener,,[],50,Yes,Not at this time. ,4,1,0,Male,English,Chrome,Linux,1080,1920,15.676583333333332,
177,condition1,long,long-short,short,,,trail,,,0,positive,1.0,0.0,1.0,0.0,"""The trail was long.""",12,M,Eric,,main_stimulus,thing,flipped,[],50,Yes,Not at this time. ,4,1,0,Male,English,Chrome,Linux,1080,1920,15.676583333333332,
177,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.0,1.0,0.0,1.0,"""It's tasty.""",13,F,Sarah,negative,control,listener,,[],50,Yes,Not at this time. ,4,1,0,Male,English,Chrome,Linux,1080,1920,15.676583333333332,
177,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,1.0,0.0,1.0,0.0,"""It's gross.""",14,M,Ethan,negative,control,listener,,[],50,Yes,Not at this time. ,4,1,0,Male,English,Chrome,Linux,1080,1920,15.676583333333332,
177,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,1.0,0.0,1.0,0.0,"""It's boring.""",15,F,Lucy,negative,control,listener,,[],50,Yes,Not at this time. ,4,1,0,Male,English,Chrome,Linux,1080,1920,15.676583333333332,
177,condition1,big,big-small,small,F,Ruth,party,,,0,positive,0.0,1.0,1.0,0.0,"""Her party was big.""",16,M,Andrew,,main_stimulus,human,flipped,[],50,Yes,Not at this time. ,4,1,0,Male,English,Chrome,Linux,1080,1920,15.676583333333332,
177,condition1,short,long-short,short,F,Cynthia,speech,,,1,negative,1.0,0.0,0.0,0.0,"""Her speech wasn't short.""",17,M,Jacob,,main_stimulus,human,flipped,[],50,Yes,Not at this time. ,4,1,0,Male,English,Chrome,Linux,1080,1920,15.676583333333332,
177,condition1,small,big-small,big,,,succulent,,,0,negative,1.0,0.0,1.0,1.0,"""The succulent was small.""",18,M,Robert,,main_stimulus,thing,normal,[],50,Yes,Not at this time. ,4,1,0,Male,English,Chrome,Linux,1080,1920,15.676583333333332,
177,condition1,bad,good-bad,bad,,,weather,,,1,negative,1.0,1.0,0.0,0.0,"""The weather wasn't bad.""",19,M,Donald,,main_stimulus,thing,flipped,[],50,Yes,Not at this time. ,4,1,0,Male,English,Chrome,Linux,1080,1920,15.676583333333332,
177,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.0,0.01,0.0,1.0,"""It's gross.""",20,M,Robert,positive,control,listener,,[],50,Yes,Not at this time. ,4,1,0,Male,English,Chrome,Linux,1080,1920,15.676583333333332,
114,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.79,0.5,0.26,0.07,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],38,Yes,This was an interesting change of pace -- I really had to think about the motivations behind the statements. ,3,2,1,Female,English,Chrome,Windows,864,1536,11.44775,
114,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.62,0.38,0.84,0.94,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],38,Yes,This was an interesting change of pace -- I really had to think about the motivations behind the statements. ,3,2,1,Female,English,Chrome,Windows,864,1536,11.44775,
114,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.68,0.66,0.75,0.78,"""It's entertaining.""",5,M,Mark,positive,control,listener,,[],38,Yes,This was an interesting change of pace -- I really had to think about the motivations behind the statements. ,3,2,1,Female,English,Chrome,Windows,864,1536,11.44775,
114,condition1,long,long-short,long,,,trail,,,1,positive,0.74,0.18,0.21,0.84,"""The trail wasn't long.""",6,F,Betty,,main_stimulus,thing,normal,[],38,Yes,This was an interesting change of pace -- I really had to think about the motivations behind the statements. ,3,2,1,Female,English,Chrome,Windows,864,1536,11.44775,
114,condition1,short,long-short,short,,,trail,,,1,negative,0.61,0.6,0.42,0.08,"""The trail wasn't short.""",7,M,Daniel,,main_stimulus,thing,flipped,[],38,Yes,This was an interesting change of pace -- I really had to think about the motivations behind the statements. ,3,2,1,Female,English,Chrome,Windows,864,1536,11.44775,
114,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.1,0.89,0.03,0.97,"""It's tasty.""",8,F,Sarah,negative,control,listener,,[],38,Yes,This was an interesting change of pace -- I really had to think about the motivations behind the statements. ,3,2,1,Female,English,Chrome,Windows,864,1536,11.44775,
114,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.83,0.02,0.93,0.87,"""It's boring.""",9,F,Lucy,negative,control,listener,,[],38,Yes,This was an interesting change of pace -- I really had to think about the motivations behind the statements. ,3,2,1,Female,English,Chrome,Windows,864,1536,11.44775,
114,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.92,0.03,0.97,0.96,"""It's gross.""",10,M,Ethan,negative,control,listener,,[],38,Yes,This was an interesting change of pace -- I really had to think about the motivations behind the statements. ,3,2,1,Female,English,Chrome,Windows,864,1536,11.44775,
114,condition1,bad,good-bad,good,M,Kenneth,presentation,,,0,negative,0.88,0.05,0.88,0.94,"""His presentation was bad.""",11,F,Angela,,main_stimulus,human,normal,[],38,Yes,This was an interesting change of pace -- I really had to think about the motivations behind the statements. ,3,2,1,Female,English,Chrome,Windows,864,1536,11.44775,
114,condition1,big,big-small,big,,,succulent,,,0,positive,0.53,0.64,0.85,0.85,"""The succulent was big.""",12,F,Melissa,,main_stimulus,thing,normal,[],38,Yes,This was an interesting change of pace -- I really had to think about the motivations behind the statements. ,3,2,1,Female,English,Chrome,Windows,864,1536,11.44775,
114,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.1,0.89,0.05,0.93,"""It's entertaining.""",13,M,George,negative,control,listener,,[],38,Yes,This was an interesting change of pace -- I really had to think about the motivations behind the statements. ,3,2,1,Female,English,Chrome,Windows,864,1536,11.44775,
114,condition1,small,big-small,small,M,Ronald,party,,,0,negative,0.52,0.46,0.94,0.06,"""His party was small.""",14,F,Nancy,,main_stimulus,human,flipped,[],38,Yes,This was an interesting change of pace -- I really had to think about the motivations behind the statements. ,3,2,1,Female,English,Chrome,Windows,864,1536,11.44775,
114,condition1,fast,fast-slow,slow,F,Karen,driver,,,1,positive,0.61,0.47,0.31,0.01,"""Her driving wasn't fast.""",15,M,Donald,,main_stimulus,human,flipped,[],38,Yes,This was an interesting change of pace -- I really had to think about the motivations behind the statements. ,3,2,1,Female,English,Chrome,Windows,864,1536,11.44775,
114,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.02,0.0,0.22,0.5,"""It's boring.""",16,F,Caroline,positive,control,listener,,[],38,Yes,This was an interesting change of pace -- I really had to think about the motivations behind the statements. ,3,2,1,Female,English,Chrome,Windows,864,1536,11.44775,
114,condition1,slow,fast-slow,fast,M,Frank,driver,,,1,negative,0.69,0.4,0.45,0.98,"""His driving wasn't slow.""",17,F,Ashley,,main_stimulus,human,normal,[],38,Yes,This was an interesting change of pace -- I really had to think about the motivations behind the statements. ,3,2,1,Female,English,Chrome,Windows,864,1536,11.44775,
114,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.0,0.02,0.04,0.49,"""It's gross.""",18,M,Robert,positive,control,listener,,[],38,Yes,This was an interesting change of pace -- I really had to think about the motivations behind the statements. ,3,2,1,Female,English,Chrome,Windows,864,1536,11.44775,
114,condition1,good,good-bad,bad,,,weather,,,0,positive,0.62,0.64,0.66,0.03,"""The weather was good.""",19,M,Jason,,main_stimulus,thing,flipped,[],38,Yes,This was an interesting change of pace -- I really had to think about the motivations behind the statements. ,3,2,1,Female,English,Chrome,Windows,864,1536,11.44775,
114,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.62,0.6,0.94,0.9,"""It's tasty.""",20,F,Dora,positive,control,listener,,[],38,Yes,This was an interesting change of pace -- I really had to think about the motivations behind the statements. ,3,2,1,Female,English,Chrome,Windows,864,1536,11.44775,
75,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.88,0.46,0.24,0.21,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],80,Yes,Different,4,1,1,Female,English,Chrome,Windows,800,1423,12.9781,
75,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.95,0.56,1.0,1.0,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],80,Yes,Different,4,1,1,Female,English,Chrome,Windows,800,1423,12.9781,
75,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.41,0.83,0.09,0.55,"""It's entertaining.""",5,M,George,negative,control,listener,,[],80,Yes,Different,4,1,1,Female,English,Chrome,Windows,800,1423,12.9781,
75,condition1,small,big-small,big,,,succulent,,,1,negative,0.7,0.83,0.24,1.0,"""The succulent wasn't small.""",6,M,Jonathan,,main_stimulus,thing,normal,[],80,Yes,Different,4,1,1,Female,English,Chrome,Windows,800,1423,12.9781,
75,condition1,big,big-small,small,,,succulent,,,0,positive,0.84,0.75,0.81,0.12,"""The succulent was big.""",7,M,Timothy,,main_stimulus,thing,flipped,[],80,Yes,Different,4,1,1,Female,English,Chrome,Windows,800,1423,12.9781,
75,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.76,0.93,0.96,1.0,"""It's entertaining.""",8,M,Mark,positive,control,listener,,[],80,Yes,Different,4,1,1,Female,English,Chrome,Windows,800,1423,12.9781,
75,condition1,slow,fast-slow,slow,F,Rebecca,driver,,,1,negative,0.86,0.84,0.05,0.0,"""Her driving wasn't slow.""",9,M,Samuel,,main_stimulus,human,flipped,[],80,Yes,Different,4,1,1,Female,English,Chrome,Windows,800,1423,12.9781,
75,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.87,0.17,0.09,0.92,"""It's boring.""",10,F,Caroline,positive,control,listener,,[],80,Yes,Different,4,1,1,Female,English,Chrome,Windows,800,1423,12.9781,
75,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.88,0.2,0.99,0.84,"""It's boring.""",11,F,Lucy,negative,control,listener,,[],80,Yes,Different,4,1,1,Female,English,Chrome,Windows,800,1423,12.9781,
75,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.87,0.88,0.98,0.99,"""It's tasty.""",12,F,Dora,positive,control,listener,,[],80,Yes,Different,4,1,1,Female,English,Chrome,Windows,800,1423,12.9781,
75,condition1,fast,fast-slow,fast,M,Eric,driver,,,1,positive,0.71,0.21,0.18,1.0,"""His driving wasn't fast.""",13,F,Janet,,main_stimulus,human,normal,[],80,Yes,Different,4,1,1,Female,English,Chrome,Windows,800,1423,12.9781,
75,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.92,0.02,0.0,1.0,"""It's gross.""",14,M,Robert,positive,control,listener,,[],80,Yes,Different,4,1,1,Female,English,Chrome,Windows,800,1423,12.9781,
75,condition1,long,long-short,long,F,Brenda,speech,,,0,positive,0.97,0.75,0.96,1.0,"""Her speech was long.""",15,M,Charles,,main_stimulus,human,normal,[],80,Yes,Different,4,1,1,Female,English,Chrome,Windows,800,1423,12.9781,
75,condition1,short,long-short,short,F,Kimberly,speech,,,0,negative,0.7,0.48,1.0,0.06,"""Her speech was short.""",16,M,Scott,,main_stimulus,human,flipped,[],80,Yes,Different,4,1,1,Female,English,Chrome,Windows,800,1423,12.9781,
75,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.86,0.13,1.0,0.98,"""It's gross.""",17,M,Ethan,negative,control,listener,,[],80,Yes,Different,4,1,1,Female,English,Chrome,Windows,800,1423,12.9781,
75,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.93,0.02,0.0,0.87,"""It's tasty.""",18,F,Sarah,negative,control,listener,,[],80,Yes,Different,4,1,1,Female,English,Chrome,Windows,800,1423,12.9781,
75,condition1,good,good-bad,good,,,weather,,,0,positive,0.99,0.5,0.98,0.95,"""The weather was good.""",19,F,Anna,,main_stimulus,thing,normal,[],80,Yes,Different,4,1,1,Female,English,Chrome,Windows,800,1423,12.9781,
75,condition1,bad,good-bad,bad,,,weather,,,1,negative,0.34,0.64,0.42,0.01,"""The weather wasn't bad.""",20,M,Eric,,main_stimulus,thing,flipped,[],80,Yes,Different,4,1,1,Female,English,Chrome,Windows,800,1423,12.9781,
243,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.57,0.62,0.24,0.0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],29,Yes,,4,2,1,Female,English,Chrome,Linux,768,1366,5.306883333333333,
